Transaction ID,Date,Store ID,Store Name,Product ID,Product Name,Quantity Sold,Unit Price,Total Sales ($)
T604924,2024-08-09,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T809747,2024-09-10,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T119285,2024-04-27,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T903318,2024-06-04,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T601404,2024-12-05,1144,NEW IN TOWN,2003,Puma Running Shoes,2,149,298
T967323,2024-04-09,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T885125,2024-12-29,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T288862,2024-12-30,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T438514,2024-05-28,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T468159,2024-12-30,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,1,899,899
T402222,2024-07-13,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T548134,2024-07-23,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,1,899,899
T305615,2024-11-27,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T446667,2024-06-02,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T100915,2024-11-09,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T855293,2024-11-26,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T152187,2024-12-25,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T235585,2024-08-22,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T817181,2024-07-30,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T361696,2024-01-12,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T113331,2024-02-05,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T296375,2024-02-19,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T145844,2024-12-19,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T540553,2024-08-05,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T155187,2024-01-25,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T133368,2024-08-19,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T486723,2024-08-27,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T912241,2024-03-04,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T236327,2024-07-23,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T500736,2024-11-30,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T445891,2024-06-07,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T224415,2024-04-04,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T331451,2024-08-01,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T380002,2024-03-25,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T244836,2024-07-14,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T796687,2024-03-11,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T314083,2024-10-16,1144,NEW IN TOWN,1002,Samsung Galaxy S23,4,1199,4796
T587775,2024-12-17,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T652826,2024-07-25,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T877898,2024-01-28,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T704673,2024-03-20,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,1,899,899
T239769,2024-01-04,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,5,499,2495
T369409,2024-09-06,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T615556,2024-04-20,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T755343,2024-12-11,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T317684,2024-11-08,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T134376,2024-07-03,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T137557,2024-02-24,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T332748,2024-10-15,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T187683,2024-01-18,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T189816,2024-12-06,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T880663,2024-10-03,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T648948,2024-10-30,1144,NEW IN TOWN,1002,Samsung Galaxy S23,4,1199,4796
T383707,2024-04-06,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T502011,2024-08-24,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T461928,2024-02-27,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T623838,2024-10-02,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T851041,2024-09-06,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T884934,2024-02-02,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T217382,2024-06-16,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T482568,2024-01-16,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T203505,2024-01-10,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T699038,2024-08-07,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T704877,2024-10-29,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T590161,2024-03-12,1144,NEW IN TOWN,1002,Samsung Galaxy S23,4,1199,4796
T396255,2024-10-08,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T508365,2024-10-18,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T817283,2024-03-24,1144,NEW IN TOWN,2003,Puma Running Shoes,2,149,298
T453552,2024-09-07,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T878718,2024-11-18,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T552179,2024-10-26,1144,NEW IN TOWN,2001,Nike Air Max 90,3,189,567
T512378,2024-01-12,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T521546,2024-02-02,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,1,899,899
T852118,2024-11-21,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T269127,2024-08-06,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T869860,2024-09-12,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T406674,2024-11-14,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,3,499,1497
T250162,2024-12-24,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T164312,2024-02-16,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T182788,2024-08-09,1144,NEW IN TOWN,1002,Samsung Galaxy S23,4,1199,4796
T580153,2024-08-09,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T306916,2024-03-25,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T552202,2024-08-07,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T607984,2024-03-24,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T393031,2024-05-27,1144,NEW IN TOWN,2003,Puma Running Shoes,2,149,298
T558180,2024-10-19,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T948994,2024-11-10,1144,NEW IN TOWN,1002,Samsung Galaxy S23,4,1199,4796
T660736,2024-07-14,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T115986,2024-06-16,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T718154,2024-04-01,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T577378,2024-12-29,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T980959,2024-04-21,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T670702,2024-12-04,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T653855,2024-10-27,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T999192,2024-02-18,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T208721,2024-09-27,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T680530,2024-04-03,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T319072,2024-06-10,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T238723,2024-11-16,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T497480,2024-11-28,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T305299,2024-06-27,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T916687,2024-07-25,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T375439,2024-05-16,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T360609,2024-07-21,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T297390,2024-07-13,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T999863,2024-06-07,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T537965,2024-01-24,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T360523,2024-02-12,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T614093,2024-11-05,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T569611,2024-08-11,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T515348,2024-03-22,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T180192,2024-09-27,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T149266,2024-03-28,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T502116,2024-09-19,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T606979,2024-09-10,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T327744,2024-08-13,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T443124,2024-05-16,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T846068,2024-12-03,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T691332,2024-07-30,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T417481,2024-12-27,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T473950,2024-09-11,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T810155,2024-05-25,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T110549,2024-12-03,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,3,499,1497
T778040,2024-08-08,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T633556,2024-05-16,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T947203,2024-10-04,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T116028,2024-02-08,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T347208,2024-11-23,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T137668,2024-03-08,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T623234,2024-01-23,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T858851,2024-08-22,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T839134,2024-12-22,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T749459,2024-06-09,1144,NEW IN TOWN,1002,Samsung Galaxy S23,4,1199,4796
T949220,2024-04-26,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T811352,2024-09-29,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T395282,2024-07-04,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T552631,2024-12-11,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T744314,2024-09-02,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T854526,2024-06-25,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T839486,2024-07-15,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T372240,2024-09-08,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T207676,2024-12-08,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T842038,2024-05-12,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T836417,2024-07-31,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T291239,2024-10-20,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,1,899,899
T246772,2024-11-05,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T971032,2024-06-01,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T342293,2024-12-29,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T735428,2024-04-10,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T246404,2024-10-27,1144,NEW IN TOWN,1002,Samsung Galaxy S23,4,1199,4796
T904736,2024-07-14,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T600552,2024-07-12,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,5,499,2495
T810503,2024-04-11,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T244616,2024-07-30,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T731040,2024-09-30,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T524210,2024-03-14,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T343954,2024-07-16,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T731576,2024-01-26,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T718511,2024-11-05,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T754885,2024-01-05,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T446888,2024-02-22,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T820624,2024-06-25,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T854816,2024-02-03,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,1,899,899
T589260,2024-03-28,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T777783,2024-05-31,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T854029,2024-03-22,1144,NEW IN TOWN,2002,Adidas Ultraboost,2,199,398
T945268,2024-08-24,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T875788,2024-03-12,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T344542,2024-01-22,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T472165,2024-09-20,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T941048,2024-10-13,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,1,899,899
T919332,2024-12-30,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T213609,2024-10-14,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,3,499,1497
T680524,2024-12-28,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T835691,2024-05-21,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T677849,2024-07-07,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T788510,2024-10-02,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T709717,2024-06-10,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T297404,2024-11-27,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T190904,2024-01-18,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T156464,2024-07-15,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T128005,2024-02-19,1144,NEW IN TOWN,2001,Nike Air Max 90,3,189,567
T189027,2024-12-29,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T362197,2024-07-17,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T244054,2024-11-24,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T835248,2024-05-01,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T480835,2024-12-01,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T662844,2024-05-26,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T472072,2024-03-29,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T768127,2024-07-20,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T543025,2024-12-30,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T688789,2024-02-22,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,5,499,2495
T797286,2024-02-25,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,3,499,1497
T528278,2024-11-01,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T300333,2024-07-30,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T202300,2024-10-09,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T532678,2024-07-01,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T600271,2024-10-23,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T173174,2024-09-05,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T912239,2024-10-19,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T417589,2024-01-28,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T942591,2024-07-14,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T194444,2024-02-24,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T995811,2024-07-24,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T302755,2024-09-16,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T804959,2024-08-09,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T939193,2024-12-07,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T504975,2024-07-02,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T344371,2024-06-30,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T497327,2024-12-15,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T459065,2024-06-07,1144,NEW IN TOWN,2003,Puma Running Shoes,2,149,298
T266209,2024-03-11,1144,NEW IN TOWN,2002,Adidas Ultraboost,2,199,398
T429330,2024-10-17,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T904432,2024-07-16,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T441238,2024-12-31,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T309535,2024-07-10,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T805582,2024-04-05,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T981168,2024-02-05,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T354895,2024-07-30,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T462174,2024-08-19,1144,NEW IN TOWN,2003,Puma Running Shoes,2,149,298
T835948,2024-05-19,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T454568,2024-03-10,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T760176,2024-07-07,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T258208,2024-07-13,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T211540,2024-08-22,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T280571,2024-02-02,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T609165,2024-11-30,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T668796,2024-02-11,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T123965,2024-07-31,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T236760,2024-06-24,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T140177,2024-04-03,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T728541,2024-01-14,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T227797,2024-11-20,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T783226,2024-03-26,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T930676,2024-02-28,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T861752,2024-10-04,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T813057,2024-08-02,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T174019,2024-09-19,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T293498,2024-01-23,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T823361,2024-08-04,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T746291,2024-10-22,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T864835,2024-03-31,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T705057,2024-04-13,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T279993,2024-12-30,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T509798,2024-01-03,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,3,499,1497
T942969,2024-10-22,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T500000,2024-03-20,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T344553,2024-11-15,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T675775,2024-07-14,1144,NEW IN TOWN,2002,Adidas Ultraboost,2,199,398
T281209,2024-11-12,1144,NEW IN TOWN,2002,Adidas Ultraboost,2,199,398
T815841,2024-04-25,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T361068,2024-06-01,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T429362,2024-08-27,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T631782,2024-01-29,1144,NEW IN TOWN,2002,Adidas Ultraboost,2,199,398
T798076,2024-10-16,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T406254,2024-10-05,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T350607,2024-10-30,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T710439,2024-04-27,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T315604,2024-01-05,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T122294,2024-10-29,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T657176,2024-05-10,1144,NEW IN TOWN,1002,Samsung Galaxy S23,4,1199,4796
T906359,2024-06-03,1144,NEW IN TOWN,1002,Samsung Galaxy S23,4,1199,4796
T206916,2024-04-02,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T556184,2024-01-22,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T977045,2024-01-18,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,5,499,2495
T488264,2024-02-21,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T386711,2024-03-15,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,5,499,2495
T424699,2024-09-08,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T578574,2024-03-24,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T529948,2024-04-04,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T424831,2024-01-29,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T720942,2024-07-07,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T132341,2024-05-03,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T189796,2024-03-01,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T418983,2024-05-28,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T533362,2024-03-13,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T539303,2024-12-26,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T968075,2024-05-18,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T498933,2024-08-31,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T120290,2024-08-04,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T553475,2024-05-28,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T144754,2024-05-12,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T494177,2024-12-13,1144,NEW IN TOWN,2001,Nike Air Max 90,3,189,567
T517016,2024-07-13,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T400410,2024-01-13,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T694392,2024-09-28,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T835483,2024-08-14,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T970595,2024-05-21,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T689919,2024-11-08,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T367557,2024-10-18,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T450392,2024-06-09,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T245655,2024-11-07,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T332055,2024-01-18,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T619509,2024-03-16,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T351565,2024-11-11,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T924647,2024-08-25,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T190795,2024-03-06,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
